0.05,4.0,20000,3.07396089,3795.54419150,1906.58713097
0.05,10,7500,1.51503368,1565.93273996,783.60254330
0.05,20,4000,1.13102924,849.41165456,430.25497855
0.05,40,3000,1.01776160,525.58936628,264.06075306
0.05,50,4000,1.01388929,464.86558232,231.68730394
0.05,100,3000,1.00283480,401.83543986,199.51062819
0.05,200,4000,1.00949867,410.08143016,206.30295851
0.05,300,2500,0.99000950,410.18279602,206.55224636
0.05,1000,2500,1.00396648,410.74854844,209.30644706
0.05,10000,2500,0.99696425,400.85527514,201.14984242
