0.1,0.01,6000,509.80970255,509.56331975,1019.78767543
0.1,0.02,3000,249.86922464,250.19346220,499.18292294
0.1,0.05,2000,100.01243103,100.14497242,199.76395381
0.1,0.1,1000,50.63801342,51.18690328,100.91169439
0.1,0.2,400,25.53658299,26.50781957,51.09990162
0.1,0.4,300,13.06728357,15.02613452,26.59816257
0.1,0.6,150,8.81773581,11.84144918,18.65041978
0.1,0.8,200,6.76613367,10.80901718,15.07749455
0.1,1.0,200,5.54863105,10.38982143,12.96739781
0.1,1.2,100,4.66418738,10.61361966,11.77978514
0.1,1.4,100,4.10810709,11.06554192,11.17658267
0.1,1.6,100,3.64286193,11.56766846,10.71749174
0.1,1.8,100,3.30986130,12.25963253,10.56221319
0.1,2.0,100,3.03064404,12.94020080,10.49497975
0.1,4.0,300,1.80763965,21.66372521,13.02618989
0.1,10,400,1.15471695,47.09003382,24.71991586
0.1,20,500,1.01561376,76.82244225,39.08000017
0.1,40,750,0.99941047,96.41913643,49.06521894
0.1,50,1000,0.99295719,97.58006241,49.62347178
0.1,100,1000,1.00020924,100.49652290,50.95053910
0.1,200,1000,0.99626681,101.46643536,51.56747089
0.1,300,2000,1.00667824,99.16874032,50.16413339
0.1,1000,1000,0.99612493,100.04106415,50.73121714
0.1,10000,750,1.00574749,98.35914496,49.47988901
