0.3,0.01,4000,165.88212441,165.92556855,331.88126965
0.3,0.02,1000,83.50241278,83.54816608,166.83630173
0.3,0.05,500,34.03593209,34.11324715,67.58249221
0.3,0.1,500,17.22398989,17.37279001,34.02163618
0.3,0.2,200,8.86191817,9.18712869,17.38019879
0.3,0.4,100,4.70373299,5.33259608,9.21432194
0.3,0.6,50,3.29796427,4.23477563,6.55662427
0.3,0.8,100,2.63230473,3.87225329,5.37458713
0.3,1.0,30,2.21925894,3.76792974,4.69510231
0.3,1.2,40,1.94969687,3.79523855,4.30157822
0.3,1.4,20,1.76109077,3.90499400,4.06874123
0.3,1.6,20,1.62157681,4.06232361,3.93428115
0.3,1.8,20,1.51593395,4.24972131,3.86596534
0.3,2.0,50,1.43388814,4.46027277,3.85300216
0.3,4.0,100,1.09967882,6.69006761,4.43342730
0.3,10,75,1.00171730,10.35277033,6.06112806
0.3,20,100,1.00074041,11.31337519,6.54590793
0.3,40,100,0.99709085,11.38132342,6.57663154
0.3,50,100,1.00072391,11.37879088,6.57609817
0.3,100,100,0.99827379,11.39148905,6.57505030
0.3,200,100,1.00009502,11.37526430,6.56693322
0.3,300,100,0.99777412,11.40535599,6.59331275
0.3,1000,100,0.99914829,11.36121850,6.56871659
0.3,10000,100,1.00166538,11.38905448,6.58415187
