  0.1,     681,      7.52864565
  0.2,     261,      3.80392757
  0.4,     319,      1.96757620
  0.6,     129,      1.33148167
  0.8,     106,      1.02814765
  1.0,      64,      0.85337268
  1.2,      61,      0.74260882
  1.4,      62,      0.66576451
  1.6,     103,      0.60772540
  1.8,      55,      0.56871500
  2.0,     120,      0.53834752
  4.0,      72,      0.46210427
   10,     139,      0.65280865
   20,     213,      0.96480051
   40,     300,      1.17575212
   50,     245,      1.18963419
  100,     295,      1.21816317
  200,     275,      1.19503360
  300,     280,      1.22085972
  100,     295,      1.21816317
10000,     265,      1.21783866
