  0.1,     527,      7.53193761
  0.2,     284,      3.80370658
  0.4,     132,      1.94277920
  0.6,      94,      1.33372637
  0.8,      87,      1.03102720
  1.0,      77,      0.85903437
  1.2,     122,      0.74407424
  1.4,      61,      0.66509695
  1.6,      62,      0.61166047
  1.8,     154,      0.56422552
  2.0,      83,      0.54094600
  4.0,      86,      0.46544438
   10,     294,      0.70105325
   20,     291,      1.22811071
   40,     516,      2.31725091
   50,     653,      2.91234250
  100,    1231,      5.79838308
