0.1,4.0,2500,1.85026713,492.59959221,245.87022180
0.1,10,2000,1.15615486,214.38422628,108.21119012
0.1,20,1000,1.01545223,130.25636605,66.00782394
0.1,40,750,0.99858472,102.87375294,52.23829247
0.1,50,1500,1.00689873,103.05613573,52.61149286
0.1,100,750,0.99908325,100.31499073,50.95503148
0.1,200,750,0.99342030,102.55699087,52.63365077
0.1,300,1000,0.99537804,100.47903595,51.22685485
0.1,1000,1000,1.00358631,101.20987772,51.56334121
0.1,10000,1500,1.01266538,99.92862145,50.94464821
0.1,0.1,59275,45.91846006,15682.02568755,7860.24425548
0.1,0.2,59656,26.40998631,10579.64164219,5436.14306981
0.1,0.4,27205,13.37035073,4997.71418076,2684.36570842
0.1,0.6,16831,8.60455168,3322.03370678,1704.73204640
0.1,0.8,17094,6.81689407,2501.72557384,1266.92841267
0.1,1.0,13539,5.35618122,2000.04096719,1000.40180606
0.1,1.2,7597,4.75030213,1589.76033755,797.51299204
0.1,1.4,12230,3.97396195,1488.50502896,754.69360678
0.1,1.6,6251,3.65220963,1260.18430537,645.82344619
0.1,1.8,6998,3.33050911,1155.00371228,588.67280024
0.1,2.0,6586,3.00349962,1036.09088381,522.18372297
