  0.1,     593,      2.58899381,      0.01554165
  0.2,     260,      1.33218283,      0.00737047
  0.4,     155,      0.74246118,      0.00265188
  0.6,      91,      0.56725422,      0.00170634
  0.8,      71,      0.49947993,      0.00103809
  1.0,      78,      0.46877388,      0.00073472
  1.2,      69,      0.46188034,      0.00078394
  1.4,      69,      0.46543491,      0.00102786
  1.6,      65,      0.47610863,      0.00089034
  1.8,      55,      0.49248107,      0.00116457
  2.0,      63,      0.51232207,      0.00068110
  4.0,      74,      0.77849463,      0.00182380
   10,     165,      1.63283923,      0.00699669
   20,     292,      2.65203307,      0.01206314
   40,     333,      3.29307797,      0.01359811
   50,     406,      3.40141604,      0.02152553
  100,     339,      3.44346703,      0.02008602
  200,     387,      3.44356321,      0.01739594
  300,     288,      3.43600666,      0.01700274
 1000,     276,      3.40543722,      0.01383686
10000,     297,      3.42609569,      0.01506523
