0.1,0.01,8000,498.85819526,498.84089892,996.06302044
0.1,0.02,4000,255.28808652,255.24466583,509.81162961
0.1,0.05,2000,99.24392248,99.46975791,198.32142910
0.1,0.1,750,50.18658135,50.71616804,100.29070214
0.1,0.2,500,25.61233821,26.59777411,51.21664328
0.1,0.4,200,13.01203289,14.98999052,26.49008601
0.1,0.6,200,8.81272209,11.80457188,18.60328918
0.1,0.8,100,6.71307529,10.73447581,14.93432011
0.1,1.0,100,5.50428914,10.56001181,13.03359201
0.1,1.2,100,4.69776910,10.66301221,11.86197082
0.1,1.4,50,4.09712088,11.04956050,11.13413848
0.1,1.6,100,3.66063441,11.57011862,10.74515022
0.1,1.8,100,3.29645835,12.21387584,10.50787591
0.1,2.0,200,3.03589689,12.93697829,10.47364700
0.1,4.0,200,1.80842934,21.47750770,12.88433904
0.1,10,500,1.15108714,47.02794108,24.53082103
0.1,20,600,1.02127670,76.37362512,38.85899377
0.1,40,1000,0.99973433,96.98402253,48.96385005
0.1,50,1000,1.00273067,101.05093537,51.36352681
0.1,100,1000,0.99209763,102.19963903,52.15031607
0.1,200,1000,0.99913278,100.48052029,50.91943898
0.1,300,600,1.00326809,98.99180548,50.00657791
0.1,1000,750,0.99937428,101.05880904,51.34026453
0.1,10000,2000,0.99519382,102.27483198,51.89831501
