0.10,1.20,0.25129310,0.00003752,0.50001767,0.00004757,0.75131077,0.00007685
0.20,1.20,0.25528673,0.00003598,0.50002074,0.00004865,0.75530747,0.00007996
0.30,1.20,0.26295892,0.00002620,0.50047771,0.00003716,0.76343663,0.00005791
0.35,1.20,0.26863432,0.00003204,0.50078612,0.00004750,0.76942044,0.00007365
0.40,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.50,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.60,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.70,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.80,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.90,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.00,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.20,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.50,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.80,1.20,NaN,NaN,NaN,NaN,NaN,NaN
