0.10,1.20,0.24871692,0.00002919,0.50256516,0.00004451,0.75128208,0.00006862
0.20,1.20,0.24484751,0.00002487,0.51073723,0.00003533,0.75558474,0.00005325
0.30,1.20,0.23804584,0.00003106,0.52577713,0.00004540,0.76382296,0.00007217
0.40,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.50,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.60,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.70,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.80,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.90,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.00,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.20,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.50,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.80,1.20,NaN,NaN,NaN,NaN,NaN,NaN
