0.05,1.20,0.25039641,0.00003665,0.49998086,0.00003690,0.75037727,0.00006836
0.10,1.20,0.25158542,0.00002493,0.50001529,0.00003712,0.75160071,0.00004957
0.20,1.20,0.25655557,0.00003266,0.50011858,0.00004396,0.75667415,0.00006776
0.30,1.20,0.26562919,0.00003231,0.50067032,0.00005080,0.76629951,0.00007845
0.35,1.20,0.27242233,0.00002990,0.50164478,0.00005318,0.77406711,0.00007727
0.40,1.20,0.28143310,0.00003285,0.50359206,0.00005048,0.78502516,0.00007114
0.50,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.60,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.70,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.80,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.90,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.00,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.20,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.50,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.80,1.20,NaN,NaN,NaN,NaN,NaN,NaN
