  0.1,   30181,    302.89708575
  0.2,   24879,    241.49217542
  0.4,   18415,    144.97963170
  0.6,   17673,    132.55565986
  0.8,   13598,     90.69147292
  1.0,   11815,     70.77146683
  1.2,   10709,     64.30402272
  1.4,   10497,     54.32029014
  1.6,    9682,     47.73680300
  1.8,    8777,     44.10731702
  2.0,    7990,     39.03868646
  4.0,    5435,     20.86475487
   10,    2764,      9.16763894
   20,    1576,      4.87754849
   40,    1128,      3.01127638
   50,     922,      2.67748791
  100,     811,      2.33669273
  200,     919,      2.31418808
  300,    1297,      2.33069709
  100,     811,      2.33669273
10000,     875,      2.28746719
  0.1,  129651,    594.57143608
  0.2,  115743,    400.17957928
  0.4,   45212,    180.24281895
  0.6,   57579,    169.95740473
  0.8,   27974,    102.56881820
  1.0,   34139,     80.61589987
  1.2,   24944,     72.13665247
  1.4,   23031,     59.42655777
  1.6,   22923,     52.12818959
  1.8,   15882,     46.61434083
  2.0,   20509,     41.81111428
  4.0,   10074,     21.60660489
   10,    3876,      9.27362251
   20,    1838,      4.88803855
   40,    1461,      3.02312526
   50,    1485,      2.69417332
  100,    1043,      2.34145013
  200,    2082,      2.35363754
  300,    1987,      2.34513053
  100,    1043,      2.34145013
10000,    1482,      2.28631277
