  0.1,   13730,    533.24176347
  0.2,    9761,    303.42970367
  0.4,    6216,    155.85260905
  0.6,    4628,    102.69427623
  0.8,    4103,     79.57680241
  1.0,    3311,     66.08442838
  1.2,    2811,     52.37004127
  1.4,    2569,     47.21113158
  1.6,    2163,     40.85867109
  1.8,    2122,     35.97309663
  2.0,    1771,     32.21655700
  4.0,    1279,     17.09339966
   10,     549,      7.12256126
   20,     380,      4.44818209
   40,     308,      3.47440301
   50,     333,      3.41910692
  100,     267,      3.34989673
  200,     324,      3.39377078
  300,     390,      3.41148211
  100,     267,      3.34989673
10000,     330,      3.35227697
