  1.2,  412601,      0.28550649,      0.05652952
  1.6,  160846,      0.37313649,      0.04464328
   10,  299765,      1.49650086,      0.34966304
   20,   37876,      3.16166330,      0.24568781
   40,    1734,      5.80841571,      0.06233133
   50,   10150,      6.54062910,      0.24813882
  100,    4228,     10.78574168,      0.14184350
  200,    3513,     14.97973584,      0.29068881
  300,    3474,     18.29641445,      0.32769057
 1000,    8262,     34.56060074,      0.93029264
10000,   12676,    104.75190645,      3.45468515
