  0.1,    1851,     60.97021291
  0.2,     854,     30.77024494
  0.4,     565,     15.65289944
  0.6,     376,     10.46740756
  0.8,     251,      7.91075561
  1.0,     218,      6.34776211
  1.2,     268,      5.37454641
  1.4,     170,      4.63723680
  1.6,     138,      4.04617814
  1.8,     179,      3.64965823
  2.0,     134,      3.32060535
  4.0,     136,      1.88602169
   10,      50,      1.19973263
   20,     120,      1.11083947
   40,      99,      1.10647713
   50,      50,      1.11017586
  100,      54,      1.10946379
  200,      56,      1.10810703
  300,      53,      1.11135215
  100,      54,      1.10946379
10000,      94,      1.11153961
  0.1,    2233,     61.29169807
  0.2,    2033,     31.28449919
  0.4,    1497,     15.49806511
  0.6,    1591,     10.49046744
  0.8,    3368,      7.95958942
  1.0,    1902,      6.37639812
  1.2,    4329,      5.40162983
  1.4,    5650,      4.75593171
  1.6,    4052,      3.97273263
  1.8,    4850,      3.60971299
  2.0,   47890,      3.38238688
