0.05 , 0.86497227 , 0.00069704 ,0.86708672 , 0.00070412 ,0.86674520 , 0.00064782 ,0.86660520 , 0.00006264 ,0.86622486 , 0.00080919 ,0.86455125 , 0.00097491 ,0.86477261 , 0.00064701 ,0.86508458 , 0.00008571 ,
0.10 , 0.86189890 , 0.00050727 ,0.86876131 , 0.00038877 ,0.86905510 , 0.00034175 ,0.86885977 , 0.00007848 ,0.86943192 , 0.00032997 ,0.86204798 , 0.00034998 ,0.86199067 , 0.00041364 ,0.86186722 , 0.00006588 ,
0.20 , 0.84869574 , 0.00023397 ,0.88027752 , 0.00016676 ,0.87965094 , 0.00017607 ,0.87803697 , 0.00007006 ,0.88007172 , 0.00018510 ,0.84909186 , 0.00014628 ,0.84914088 , 0.00015387 ,0.85016688 , 0.00008319 ,
0.30 , 0.82847880 , 0.00014599 ,0.90140776 , 0.00022254 ,0.90200410 , 0.00014195 ,0.89707800 , 0.00009782 ,0.89970480 , 0.00016330 ,0.83040018 , 0.00012462 ,0.83059292 , 0.00011819 ,0.83201810 , 0.00006827 ,
0.40 , 0.80163220 , 0.00010146 ,0.94123956 , 0.00016742 ,0.94766600 , 0.00018854 ,0.93811635 , 0.00009021 ,0.93452590 , 0.00017318 ,0.80901318 , 0.00009207 ,0.81036892 , 0.00009606 ,0.81045323 , 0.00008279 ,
0.50 , 0.77375081 , 0.00010484 ,1.01586956 , 0.00018304 ,1.05490229 , 0.00022525 ,NaN , NaN ,0.99574648 , 0.00015069 ,0.78969870 , 0.00009616 ,0.80007771 , 0.00007553 ,0.79327965 , 0.00007394 ,
0.60 , 0.75604650 , 0.00012828 ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,0.77985283 , 0.00006056 ,0.84054191 , 0.00012287 ,NaN , NaN ,
0.70 , 0.78229171 , 0.00021713 ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,0.79223560 , 0.00013061 ,1.07611195 , 0.00080681 ,NaN , NaN ,
0.80 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
0.90 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.00 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.20 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.50 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
1.80 , NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,NaN , NaN ,
