0.1 ,  0.01  ,     5000 ,  476.58343849 ,  476.53038117 ,  955.26849548
0.1 ,  0.02  ,     3000 ,  242.49774341 ,  242.51404029 ,  485.31093704
0.1 ,  0.05  ,     2000 ,   99.05299202 ,   99.28135927 ,  197.87309257
0.1 ,  0.1   ,    1000  ,  50.22677433  ,  50.66128521  , 100.11626751
0.1 ,  0.2   ,     500  ,  25.45816465  ,  26.38498870  ,  50.86714418
0.1 ,  0.4   ,     300  ,  12.93119103  ,  14.92854087  ,  26.37997100
0.1 ,  0.6   ,     200  ,   8.85873419  ,  11.82168408  ,  18.66096246
0.1 ,  0.8   ,     100  ,   6.74627755  ,  10.74192420  ,  14.97936744
0.1 ,  1.0   ,     100  ,   5.50037097  ,  10.50312776  ,  12.99501688
0.1 ,  1.2   ,     100  ,   4.66180647  ,  10.61185909  ,  11.78648289
0.1 ,  1.4   ,      50  ,   4.08812426  ,  10.99141697  ,  11.09707944
0.1 ,  1.6   ,     100  ,   3.64548514  ,  11.59330320  ,  10.73172848
0.1 ,  1.8   ,     100  ,   3.33029386  ,  12.21564727  ,  10.57311194
0.1 ,  2.0   ,     100  ,   3.03454484  ,  12.92034679  ,  10.47192140
0.1 ,  4.0   ,     200  ,   1.81359423  ,  21.42437807  ,  12.84043539
0.1 ,  10    ,   1000   ,  1.15707597   , 46.45151894   , 24.27461114
0.1 ,  20    ,   1000   ,  1.02731439   , 77.44516025   , 39.55132929
0.1 ,  40    ,   1000   ,  0.99620691   , 96.91653447   , 49.08416120
0.1 ,  50    ,   1000   ,  0.99098093   , 98.31239789   , 49.61443577
0.1 ,  100   ,    1000  ,   1.00127759  , 102.13464552  ,  51.86851394
0.1 ,  200   ,    1000  ,   1.00053101  , 100.78514160  ,  50.69771827
0.1 ,  300   ,    1500  ,   0.99839908  ,  97.61674628  ,  49.08241392
0.1 ,  1000  ,     1000 ,    0.99283598 ,   99.38311448 ,   50.04201479
0.1 ,  10000 ,      1000,     0.99835320,    99.86010878,    50.55439456
