0.02,   0.01 ,     25000 , 2339.69734912 , 2340.63725936 , 4698.64843043
0.02,   0.01 ,     25000 , 2339.69734912 , 2340.63725936 , 4698.64843043
0.02,   0.02 ,     15000 , 1246.69932913 , 1247.24257160 , 2499.56225517
0.02,   0.05 ,      5000 ,  485.56872302 ,  486.63854162 ,  971.66760290
0.02,   0.1  ,     4000  , 250.48247117  , 251.50424733  , 500.28885473
0.02,   0.2  ,     3000  , 129.16102909  , 134.19020816  , 260.39643823
0.02,   0.4  ,     1000  ,  61.84222115  ,  71.66323566  , 128.16363876
0.02,   0.6  ,     1000  ,  41.47296236  ,  56.29135139  ,  89.83983129
0.02,   0.8  ,      500  ,  31.55038835  ,  51.53095522  ,  72.66645449
0.02,   1.0  ,      500  ,  25.48302299  ,  51.00550675  ,  63.45302795
0.02,   1.2  ,      500  ,  21.12556666  ,  51.31130059  ,  56.93280988
0.02,   1.4  ,      300  ,  18.37629515  ,  53.39865548  ,  53.72128679
0.02,   1.6  ,      300  ,  16.01854088  ,  55.99385760  ,  51.55707163
0.02,   1.8  ,      200  ,  14.32218515  ,  59.33299204  ,  50.61503717
0.02,   2.0  ,      400  ,  12.90597176  ,  62.59726717  ,  50.04613224
0.02,   4.0  ,     1500  ,   6.71530363  , 104.77273560  ,  61.56339805
0.02,   10   ,    2000   ,  3.02923275   ,243.05109762   ,125.29900198
0.02,   20   ,    7500   ,  1.82841103   ,465.29265864   ,230.90052167
0.02,   40   ,    6000   ,  1.20599712   ,916.16340919   ,457.74054749
0.02,   50   ,    5000   ,  1.15893051   ,1114.71508462  , 558.96286616
0.02,   100  ,    10000  ,   1.02101806  ,1833.69496954  , 911.31331194
0.02,   200  ,    15000  ,   0.95634871  ,2318.79463608  ,1157.00565250
0.02,   300  ,    20000  ,   1.01736997  ,2508.43446680  ,1279.44514092
0.02,   1000 ,     18000 ,    0.99617163 , 2427.42128452 , 1231.19102253
0.02,   10000,      18000,     0.97335348,  2432.09305954,  1194.76188465
