0.05,4.0,15000,2.85038343,3721.01385788,1864.97220018
0.05,10,8000,1.58580501,1651.34777094,830.66370928
0.05,20,6000,1.11346606,872.67613377,432.70046194
0.05,40,4000,1.00617379,541.42036190,272.52079019
0.05,50,3000,1.00948311,468.58022630,233.49083009
0.05,100,2000,1.00619159,398.46434320,200.83005545
0.05,200,2000,1.01012018,393.52233109,196.31539441
0.05,300,3000,1.00928105,394.31957403,197.52091208
0.05,1000,3000,0.99860569,388.50099196,194.08022795
0.05,10000,3000,0.97939059,409.43256999,206.41386454
0.05,0.4,199999,-539.42675183,36533.10829690,17087.50325549
0.05,0.6,149999,1428.97183300,26613.59061210,15219.46764302
0.05,0.8,99999,-79.37315095,18447.04047244,9011.65452447
0.05,1.0,79999,380.36755602,15682.69993504,8095.84272934
0.05,1.2,79999,-355.52030455,12883.98597614,5837.25681904
0.05,1.4,59999,376.30942920,11704.67610436,6385.40186516
0.05,1.6,59999,465.86119774,10390.73495380,5775.01283824
0.05,1.8,49999,-60.79731496,8639.95725429,4251.83648755
0.05,2.0,49999,-39.50803569,7924.03749303,3932.25059849
