  0.4,     518,     15.72835788,      0.11127528
  0.8,     361,      7.89209993,      0.04378082
  1.2,     179,      5.35935769,      0.01806041
  1.6,     139,      4.07292578,      0.01252128
  2.0,     120,      3.32183443,      0.00902284
  4.0,      67,      1.88403889,      0.00416140
   10,      45,      1.19974834,      0.00224920
   20,      42,      1.11305942,      0.00184913
   40,      42,      1.11154980,      0.00188838
   50,      43,      1.10918434,      0.00161364
  100,      43,      1.11039337,      0.00126167
  200,      44,      1.11300699,      0.00180733
  300,      42,      1.10810376,      0.00148915
 1000,      42,      1.11124609,      0.00162638
10000,      42,      1.11088144,      0.00148785
