0.05,0.01,10000,997.69604333,998.12462966,1991.78079922
0.05,0.02,6000,493.24171063,493.66942434,983.59269703
0.05,0.05,2000,198.26797922,198.86012675,396.71080966
0.05,0.1,2000,101.71426386,102.57771689,202.91755176
0.05,0.2,800,51.46082966,53.29128134,103.16967533
0.05,0.4,500,25.71976757,29.53324238,52.69305687
0.05,0.6,400,17.08126971,23.01010718,36.60755610
0.05,0.8,500,12.95708626,20.90746139,29.32418516
0.05,1.0,200,10.45308837,20.46550026,25.42607259
0.05,1.2,200,8.85369235,20.92374857,23.25902547
0.05,1.4,100,7.65456640,21.57585040,21.74350200
0.05,1.6,100,6.77350431,22.74094292,21.02168519
0.05,1.8,100,6.08539135,23.94443015,20.53584693
0.05,2.0,200,5.57859410,25.59245584,20.64998491
0.05,4.0,400,3.03844819,42.69518742,25.27101162
0.05,10,1000,1.60254167,99.41746866,51.31167402
0.05,20,2000,1.14874550,187.26666952,94.57375756
0.05,40,2000,1.00332380,301.96934873,150.35513237
0.05,50,2000,1.01851114,338.24820718,169.91961282
0.05,100,2000,1.01034716,386.55633389,195.87343464
0.05,200,4000,1.00822858,404.75272127,203.85615210
0.05,300,2000,1.00548587,399.88746110,199.68691246
0.05,1000,2000,1.00578550,394.38977121,198.21364681
0.05,10000,2000,1.00353439,402.99112100,203.30562960
