0.1,0.01,5000,484.42120246,484.57064449,968.65050558
0.1,0.02,3000,251.08529401,251.16494671,501.57798505
0.1,0.05,2000,102.78190969,103.00292751,204.94751435
0.1,0.1,1000,50.31023968,50.79190529,100.41770055
0.1,0.2,500,25.12797168,26.22954969,50.40469535
0.1,0.4,200,13.03599998,15.02069946,26.54123004
0.1,0.6,200,8.84544858,11.82912083,18.67594095
0.1,0.8,100,6.75319303,10.70476053,14.95523210
0.1,1.0,100,5.50830949,10.49362433,12.98179945
0.1,1.2,100,4.68744574,10.60971488,11.79991685
0.1,1.4,100,4.10295219,11.06215070,11.13295819
0.1,1.6,100,3.64605043,11.57098657,10.70288827
0.1,1.8,100,3.30886774,12.30041153,10.56519393
0.1,2.0,50,3.02142733,12.89555280,10.41219562
0.1,4.0,125,1.82264242,21.27767812,12.70435693
0.1,10,300,1.15439743,47.35080810,24.76423026
0.1,20,800,1.02123783,76.07671411,38.63659214
0.1,40,800,1.00262245,97.15248962,49.24236579
0.1,50,1000,0.99521078,98.62107791,49.73844851
0.1,100,1400,0.99482398,103.54491845,52.24590872
0.1,200,800,1.00237769,100.08653725,50.31323442
0.1,300,600,1.00037073,100.26825438,50.68827203
0.1,1000,800,0.99946579,100.14460200,50.38382469
0.1,10000,1000,1.00335232,99.28932719,50.09279477
